Игрок,Координаты,Очки,Копья,Мечи,Топоры,Лазы,ЛК,ТК,Тараны,Каты,Пал,Двор
OliWi,462|533,10247,6507,5343,0,297,0,0,4,0,1,0
OliWi,467|534,11589,1850,666,0,2679,0,0,4,0,0,0
OliWi,459|538,9835,1090,765,0,0,142,0,4,0,0,4
OliWi,452|559,10247,6828,646,0,186,0,965,4,4,0,0
OliWi,436|551,10247,6334,5303,0,200,0,391,4,1,0,0
OliWi,439|558,10247,5770,639,0,537,0,791,4,4,0,0
OliWi,438|557,10247,1250,2407,0,200,0,1415,4,3,0,0
OliWi,451|560,10247,7810,4494,0,194,0,687,4,0,0,0
OliWi,450|539,9565,6835,4587,0,136,0,269,0,0,0,0
OliWi,456|538,10004,7376,6095,0,0,170,0,3,0,0,4
OliWi,460|542,10247,9205,7491,1005,179,201,0,4,0,0,4
OliWi,463|542,9224,10098,8268,0,160,0,0,0,0,0,0
OliWi,452|567,10247,4561,3975,0,357,0,499,4,0,0,0
OliWi,439|559,10247,1556,1102,0,195,0,887,4,0,0,0
OliWi,454|538,10247,10253,8427,707,200,51,0,48,0,0,4
OliWi,455|571,10247,6891,250,0,192,0,1179,4,4,0,0
OliWi,437|559,10247,8190,5725,0,200,0,0,25,0,0,0
OliWi,443|542,10247,5918,206,0,195,0,1097,4,5,0,0
OliWi,420|531,10247,8000,6564,0,200,0,0,4,0,0,0
OliWi,465|558,10247,9239,5915,0,195,0,356,4,4,0,0
OliWi,436|556,10247,6717,1116,0,200,0,522,4,5,0,0
OliWi,440|562,10247,4203,1497,0,60,0,849,4,2,0,1
OliWi,425|544,10247,5024,3142,0,65,0,314,4,5,0,2
OliWi,418|532,10247,7563,281,0,225,0,885,4,4,0,0
OliWi,438|560,10247,10983,9597,0,39,0,0,4,0,0,1
OliWi,473|584,9305,1,0,0,0,0,3474,0,0,0,0
OliWi,441|558,10247,4600,1905,0,195,0,989,4,3,0,0
OliWi,436|559,10247,9498,2607,0,180,0,619,4,1,0,0
OliWi,420|535,10247,9337,493,0,77,0,872,4,4,0,0
OliWi,436|560,9912,8303,51,0,50,0,1059,4,0,0,1
OliWi,433|557,10247,6391,3640,0,200,0,883,4,0,0,0
OliWi,429|555,9912,9219,7774,0,162,0,0,4,0,0,0
OliWi,425|545,10247,1261,2826,0,125,0,0,0,0,0,0
OliWi,421|543,10247,5428,31,0,103,0,1148,4,2,0,0
OliWi,450|575,10247,7280,3066,0,190,0,700,4,5,0,0
OliWi,438|556,10247,3529,3327,0,52,0,0,4,0,0,0
OliWi,440|558,10247,8021,5138,0,200,0,502,4,2,0,0
OliWi,446|578,10247,1156,2452,1,71,1414,0,4,1015,0,0
OliWi,431|556,10247,5953,2792,0,52,144,307,4,5,0,0
OliWi,439|561,10247,6842,4706,0,200,0,273,4,0,0,0
OliWi,422|549,10247,3871,4751,0,0,0,851,4,5,0,0
OliWi,477|590,10247,7523,659,0,198,0,1472,0,3,0,0
OliWi,426|560,10247,10220,4009,0,48,0,832,0,0,0,0
OliWi,493|498,10307,9163,7462,0,200,0,0,4,0,0,0
OliWi,442|562,9835,3310,7317,0,46,0,0,4,0,0,0
OliWi,453|547,10004,11000,9000,0,200,0,0,4,0,0,0
OliWi,455|550,10114,10996,9000,0,177,0,0,4,0,0,0
Polaykovsi777,447|536,11515,5462,2821,0,169,0,175,17,0,0,0
Polaykovsi777,447|540,9718,12205,6843,0,183,0,0,11,0,0,0
Polaykovsi777,444|532,9874,14948,4689,0,200,0,0,20,0,0,0
Polaykovsi777,439|536,9871,17209,4822,0,200,0,0,15,0,0,0
Polaykovsi777,432|529,9877,17808,2372,0,150,0,0,19,0,0,0
Polaykovsi777,434|532,9870,18091,1535,0,225,0,0,19,0,0,0
Polaykovsi777,448|535,9871,7534,4398,0,200,0,0,20,0,0,0
Polaykovsi777,448|536,9874,12071,5760,0,200,0,0,20,0,0,0
Polaykovsi777,438|531,9871,15559,4012,0,200,0,0,20,0,0,0
Polaykovsi777,435|528,9875,15082,3612,0,213,0,109,18,0,0,0
Polaykovsi777,441|534,9279,17548,956,0,108,0,148,6,0,0,0
Polaykovsi777,438|532,9874,16228,2951,0,193,0,0,15,0,0,0
Polaykovsi777,438|534,9828,15918,3207,0,135,0,0,14,0,0,0
Polaykovsi777,427|530,9874,19404,13,0,9,0,0,19,0,0,0
Polaykovsi777,441|532,9874,18336,1138,0,130,0,0,5,0,0,0
Polaykovsi777,436|529,9874,15333,2892,0,272,0,0,16,0,0,0
Polaykovsi777,444|538,9874,9165,5476,0,200,0,0,20,0,0,1
Polaykovsi777,436|531,9874,16717,3106,0,132,0,0,17,0,0,0
Polaykovsi777,434|533,9871,17904,1470,0,200,0,0,19,0,0,0
Polaykovsi777,431|535,9874,15930,3736,0,145,0,0,19,0,0,1
Polaykovsi777,519|579,9871,10043,9735,0,200,0,0,20,0,0,0
Polaykovsi777,520|579,9883,10523,9240,0,200,0,0,20,0,0,0
Polaykovsi777,519|575,9871,8632,8344,0,174,0,0,0,0,1,0
Polaykovsi777,519|578,10252,10898,8504,0,200,0,0,20,0,0,0
Polaykovsi777,520|577,9870,10789,9282,0,150,0,0,19,0,0,1
Polaykovsi777,518|577,9870,0,0,1050,10,969,0,184,0,0,2
Polaykovsi777,518|585,9870,13923,6203,0,200,0,0,20,0,0,0
Polaykovsi777,521|577,9872,14328,5742,0,150,0,0,19,0,0,1
Polaykovsi777,517|578,9886,12703,5498,0,200,0,0,20,0,0,1
Polaykovsi777,522|585,9870,9468,7630,0,200,0,0,20,0,0,1
Polaykovsi777,502|595,10495,7271,7276,0,200,0,0,20,0,0,1
Polaykovsi777,525|574,10285,15631,2502,0,200,0,0,20,1,0,1
Polaykovsi777,516|571,11233,8403,305,0,129,0,0,20,0,0,0
Polaykovsi777,524|575,9891,15812,2951,0,0,0,12,0,0,0,0
Polaykovsi777,514|578,10616,14094,5244,0,200,0,0,20,0,0,0
Polaykovsi777,538|574,9942,9804,9612,0,200,0,0,20,0,0,0
Polaykovsi777,537|573,9891,13105,6436,0,200,0,0,20,0,0,0
Polaykovsi777,520|583,9870,16793,2989,0,148,0,0,19,0,0,0
Polaykovsi777,522|580,9874,12972,6767,0,200,0,0,20,0,0,0
Polaykovsi777,545|580,9870,14668,5414,0,200,0,0,20,0,0,1
Polaykovsi777,539|581,9870,14634,5548,0,200,0,0,20,0,0,0
Polaykovsi777,534|582,9875,8043,8321,0,137,0,0,18,10,0,0
Polaykovsi777,526|585,9880,13743,5436,0,200,0,0,19,0,0,1
Polaykovsi777,535|583,9870,0,0,57,10,20,0,5,0,0,1
Polaykovsi777,537|584,9870,14734,0,0,424,0,0,8,0,1,0
Polaykovsi777,542|579,9871,13656,5134,0,200,0,0,20,0,1,0
Polaykovsi777,544|578,9870,11609,7549,0,200,0,0,20,0,1,0
Polaykovsi777,523|583,9891,10804,4622,0,401,0,0,4,0,0,0
Polaykovsi777,536|581,9891,14031,5725,0,199,0,70,20,0,0,0
Polaykovsi777,521|585,9870,14725,0,0,400,600,200,28,150,0,0
Polaykovsi777,538|577,9871,12105,7463,0,200,0,0,20,0,0,0
Polaykovsi777,543|580,9870,14716,0,0,500,600,200,30,150,0,0
Polaykovsi777,542|577,10648,7438,5259,0,200,0,69,19,0,0,0
Polaykovsi777,514|574,10971,14945,4060,0,144,0,77,19,0,0,0
Polaykovsi777,515|575,10273,13019,6237,0,200,0,0,20,0,1,0
Polaykovsi777,531|585,9870,14731,0,0,440,0,0,8,0,0,0
Polaykovsi777,535|581,9762,0,0,57,10,20,0,5,0,0,1
Polaykovsi777,544|564,9870,0,0,455,10,181,0,44,0,0,3
Polaykovsi777,531|583,9933,14448,0,0,326,25,0,9,0,0,0
Polaykovsi777,536|582,9874,14734,740,0,443,0,0,5,0,0,0
Polaykovsi777,546|564,11212,600,892,0,200,0,0,20,0,1,4
Polaykovsi777,533|587,9870,10040,7270,0,176,0,0,0,0,0,0
Polaykovsi777,539|586,9870,15892,4290,0,193,0,0,19,0,0,0
Polaykovsi777,551|577,9870,13158,6524,0,200,0,0,20,0,0,1
Polaykovsi777,541|580,9871,14628,4,0,434,0,0,9,0,0,1
Polaykovsi777,529|591,9870,14734,349,0,451,0,0,5,0,0,0
Polaykovsi777,538|588,9870,12345,5975,0,345,0,0,0,0,0,0
Polaykovsi777,524|595,9870,13701,1031,0,444,0,0,4,0,0,0
Polaykovsi777,515|586,9891,14734,0,0,489,0,0,5,0,0,0
Polaykovsi777,519|592,9870,14491,4891,0,150,0,0,19,0,0,0
Polaykovsi777,523|590,9908,13932,5441,0,200,0,0,19,0,0,0
Polaykovsi777,553|584,9870,10096,10086,0,150,0,0,19,0,0,0
Polaykovsi777,523|600,9870,9991,9391,0,150,0,0,19,0,0,0
Polaykovsi777,509|599,9870,8317,8350,0,200,0,0,20,0,0,4
Polaykovsi777,519|600,9870,9983,9499,0,150,0,0,19,0,0,4
Polaykovsi777,532|599,9870,18105,1277,0,150,0,0,19,0,0,0
Polaykovsi777,519|580,10311,16044,4022,0,100,0,0,18,0,0,0
Polaykovsi777,514|599,9870,9747,9343,0,200,0,0,20,0,0,5
Polaykovsi777,503|604,9870,10036,9746,0,150,0,0,19,0,0,0
Polaykovsi777,553|587,9870,10076,10106,0,150,0,0,19,0,0,0
Polaykovsi777,556|592,11212,4281,4294,0,145,0,0,19,0,0,0
Polaykovsi777,537|597,9872,10098,10083,0,200,0,0,20,0,0,0
Polaykovsi777,509|593,9891,9415,9453,0,200,0,0,20,0,0,0
Polaykovsi777,516|605,7350,4647,0,0,440,125,0,6,30,0,0
Polaykovsi777,515|525,10699,0,0,50,0,0,0,0,0,0,7
ROCKET,488|552,10894,0,0,835,26,443,0,96,0,0,2
ROCKET,481|546,10894,0,0,800,25,440,0,97,0,0,3
ROCKET,455|538,10374,20846,0,0,500,0,0,7,0,1,0
ROCKET,481|551,10709,8575,10,0,399,0,1541,7,0,0,2
ROCKET,485|552,10709,8575,10,0,348,0,1534,7,0,0,2
ROCKET,453|513,10374,12361,3144,0,399,300,0,7,32,0,0
ROCKET,455|512,10374,12559,2716,0,399,300,0,7,79,0,0
ROCKET,455|513,10374,12479,2176,0,500,500,0,5,96,0,0
ROCKET,454|513,10374,12457,3145,0,399,290,0,7,84,0,0
ROCKET,480|546,10709,8575,10,0,400,0,1750,7,0,0,2
ROCKET,482|547,10894,0,0,881,25,447,0,100,0,0,2
ROCKET,450|514,10374,13023,2590,0,399,303,0,7,32,0,0
ROCKET,483|549,10894,0,0,1008,25,484,0,106,0,0,2
ROCKET,483|550,11716,7549,10,0,500,0,0,7,0,0,0
ROCKET,482|550,10709,8575,10,0,348,0,1567,7,0,0,2
ROCKET,452|514,10374,12835,2729,0,479,475,0,7,210,0,0
ROCKET,486|550,10894,0,0,841,31,423,0,95,0,0,2
ROCKET,457|539,10374,20846,0,0,500,0,0,7,0,1,0
ROCKET,453|508,10374,12463,3254,0,418,303,0,7,33,0,0
ROCKET,453|516,11716,7549,10,0,500,0,0,7,0,0,0
ROCKET,477|571,10374,13022,2754,0,500,500,0,7,139,0,0
ROCKET,481|579,10374,13023,2753,0,450,280,0,7,32,0,0
ROCKET,457|577,10374,13018,2308,0,500,520,0,7,220,0,0
ROCKET,500|587,10374,13023,2383,0,500,500,0,7,220,0,0
ROCKET,500|586,10374,12997,2590,0,450,284,0,7,32,0,0
ROCKET,494|590,10374,13022,2599,0,438,280,0,7,32,0,0
ROCKET,494|588,10374,13021,2385,0,500,500,0,7,220,0,0
ROCKET,468|584,10374,13025,2339,0,483,519,0,7,220,0,0
ROCKET,481|588,10374,13014,2673,0,450,280,0,7,32,0,0
ROCKET,450|573,10374,12745,3028,0,420,303,0,7,32,0,0
ROCKET,464|584,10374,12995,2777,0,500,500,0,7,32,0,1
ROCKET,453|578,10374,12981,2249,0,500,519,0,7,220,0,1
ROCKET,488|593,10374,12356,2710,0,417,340,0,7,36,0,0
ROCKET,472|591,10374,1846,10,0,10000,0,0,7,0,0,0
ROCKET,451|578,10374,12818,2903,0,439,400,0,7,220,0,0
ROCKET,445|576,10374,12238,3538,0,390,382,0,7,172,0,0
ROCKET,470|593,10374,13435,2145,0,466,300,0,6,32,0,0
ROCKET,449|580,10374,13503,2090,0,446,401,0,7,220,0,0
ROCKET,472|592,10374,13400,2165,0,450,280,0,6,32,0,0
ROCKET,481|595,10374,12261,3391,0,348,327,0,6,37,0,0
ROCKET,500|595,10374,10423,10108,0,500,0,0,7,0,1,0
ROCKET,480|595,10374,14063,1624,0,390,265,0,6,32,0,0
ROCKET,446|582,10374,14385,1342,0,381,300,0,7,32,0,0
ROCKET,439|577,10374,10423,10043,0,500,0,0,7,0,0,0
ROCKET,442|577,10374,13719,1928,0,450,400,0,7,220,0,0
ROCKET,466|591,10374,13443,1883,0,500,520,0,7,220,0,0
ROCKET,470|595,10374,13720,1956,0,353,301,0,6,32,0,0
ROCKET,437|579,10374,13813,1783,0,354,300,0,7,32,0,0
ROCKET,437|578,10374,11417,3037,0,421,433,0,7,220,0,0
ROCKET,481|600,10374,9234,4867,0,500,519,0,7,36,0,1
ROCKET,445|589,10374,9369,4810,0,420,426,0,7,220,0,0
ROCKET,483|599,10374,9440,4875,0,390,307,0,6,37,0,0
ROCKET,465|597,10374,6994,4961,0,412,340,0,6,36,0,0
ROCKET,495|602,10374,6063,4911,0,359,300,0,7,36,0,0
ROCKET,447|591,10374,11667,4109,0,339,327,0,7,36,0,0
ROCKET,445|590,10374,12716,3005,0,320,300,0,7,32,0,0
ROCKET,475|571,6998,0,0,1018,35,385,0,87,0,0,0
ROCKET,480|577,8869,11120,4692,0,450,313,0,7,36,0,0
seme4ka-3,497|560,10397,8354,5346,0,163,120,161,0,35,0,0
seme4ka-3,508|580,9885,9000,4500,0,127,161,230,4,60,0,0
seme4ka-3,510|578,10273,6206,6105,0,144,296,632,4,55,0,0
seme4ka-3,511|561,10452,7451,3753,0,148,60,96,5,35,0,0
seme4ka-3,511|563,10506,0,0,591,10,250,0,85,5,0,0
seme4ka-3,506|559,10273,0,0,583,10,240,0,37,5,0,0
seme4ka-3,510|580,9861,0,0,773,5,643,0,114,5,0,0
seme4ka-3,530|569,10553,0,0,478,10,240,0,37,5,0,2
seme4ka-3,535|569,10217,0,0,2340,10,1269,0,152,3,0,5
seme4ka-3,534|569,9938,0,0,513,10,253,0,37,5,0,4
seme4ka-3,510|571,10398,0,0,2053,1,242,0,98,150,0,0
seme4ka-3,537|570,9562,0,0,460,10,247,0,55,5,0,2
seme4ka-3,508|558,10438,8377,6796,0,88,220,304,4,35,0,0
seme4ka-3,513|584,10257,10005,9474,0,200,0,0,5,0,0,0
seme4ka-3,514|590,10273,6197,3095,0,200,500,700,5,150,0,0
seme4ka-3,512|560,10122,0,0,463,10,248,0,40,5,0,0
seme4ka-3,509|555,10803,3000,4822,0,126,0,68,5,0,0,0
seme4ka-3,514|571,10445,0,0,459,10,246,0,55,5,0,0
seme4ka-3,527|567,9910,0,0,680,3,255,0,43,5,0,2
seme4ka-3,527|571,10401,9636,9600,0,200,0,150,5,0,0,0
seme4ka-3,506|555,10273,0,0,507,10,1243,0,63,5,0,0
seme4ka-3,504|559,10317,8822,4412,0,150,60,98,5,31,0,0
seme4ka-3,535|589,6188,0,0,614,10,250,0,71,0,0,0
seme4ka-3,545|588,9744,10905,8076,0,200,0,0,5,0,0,0
seme4ka-3,535|568,8162,0,0,490,1,253,0,38,5,0,4
seme4ka-3,512|584,10349,9971,9484,0,200,0,0,5,0,0,0
seme4ka-3,539|563,11837,3583,4813,0,9,0,0,7,0,0,0
seme4ka-3,518|583,10124,10615,4500,0,126,80,103,3,35,0,0
seme4ka-3,497|559,9959,0,0,442,10,240,0,32,5,0,0
seme4ka-3,510|573,10132,0,0,477,8,242,0,67,5,0,0
seme4ka-3,516|585,10414,0,0,478,10,240,0,37,5,0,0
seme4ka-3,507|597,10414,6050,3041,0,200,500,700,5,150,0,0
seme4ka-3,520|596,10365,4587,4587,0,200,0,0,5,0,0,0
seme4ka-3,512|571,10038,0,0,507,10,248,0,55,5,0,0
seme4ka-3,509|575,10321,8789,4399,0,128,253,496,4,31,0,0
seme4ka-3,509|581,10233,11132,5001,0,115,267,393,3,35,0,0
seme4ka-3,537|588,10320,9721,9680,0,175,0,0,5,0,0,0
seme4ka-3,515|602,10057,12179,8515,0,200,0,0,5,0,0,0
seme4ka-3,514|595,8925,6015,5998,0,200,0,0,5,0,0,0
seme4ka-3,476|600,10595,7355,7396,0,200,0,0,5,0,0,0
seme4ka-3,523|603,9606,13452,7348,0,150,0,0,5,0,0,0
seme4ka-3,538|599,10252,10132,10139,0,150,0,0,5,0,0,0
seme4ka-3,542|598,9791,3810,3834,0,200,0,0,5,0,0,0
seme4ka-3,483|604,10213,2582,2585,0,200,0,0,5,4,0,0
seme4ka-3,511|609,3602,2876,2844,0,200,0,0,5,0,0,0
seme4ka-3,522|605,289,0,0,0,0,0,0,0,0,0,0
seme4ka-3,529|572,10429,10029,10008,0,200,0,0,9,0,1,0
seme4ka-3,509|571,10321,9000,4911,0,126,253,540,3,31,0,0
seme4ka-3,513|595,5093,0,0,6092,10,3000,0,382,0,0,0
seme4ka-3,517|591,10247,9928,8591,0,200,0,0,5,0,0,0
seme4ka-3,511|572,7713,0,0,721,8,303,0,64,5,0,0
seme4ka-3,541|597,9716,8416,8386,0,200,0,0,5,0,0,0
seme4ka-3,516|583,10223,10288,4500,0,171,80,103,4,35,0,0
seme4ka-3,513|596,10256,9000,7653,0,200,500,140,9,34,0,0
seme4ka-3,521|546,11156,39,3,0,0,0,0,0,0,0,0
seme4ka-3,527|570,10465,10017,10042,0,200,0,0,5,0,0,0
seme4ka-3,533|572,10273,9486,9897,0,153,0,146,5,0,0,0
seme4ka-3,528|570,9925,10111,10077,0,200,0,0,5,0,1,0
seme4ka-3,537|567,9669,0,0,588,10,114,0,19,5,0,4
seme4ka-3,518|575,10414,0,0,442,10,240,0,37,5,0,0
Rookie,480|537,10247,10864,1,0,124,0,808,4,8,0,0
Rookie,480|538,10257,0,0,663,96,248,0,50,20,0,0
Rookie,479|538,10247,0,0,477,62,260,0,40,10,0,0
Rookie,480|536,11565,2520,680,0,220,0,0,17,4,0,0
Rookie,475|544,10247,3423,1,0,118,0,744,4,4,0,0
Rookie,472|539,10311,98,0,466,84,232,0,250,24,0,0
Rookie,471|538,10311,4349,1,0,115,0,728,4,4,0,0
Rookie,473|539,10311,0,0,812,86,436,0,65,13,0,0
Rookie,472|545,10114,4453,1,0,137,0,922,4,4,0,0
Rookie,465|548,10064,3879,1,0,120,0,719,4,4,0,2
Rookie,469|523,9733,0,0,472,69,209,0,26,10,0,2
Rookie,472|526,9753,0,0,453,36,234,0,40,10,0,3
Rookie,471|524,9515,452,0,550,52,284,0,226,24,0,0
Rookie,471|525,9323,12518,1,0,204,0,1272,4,4,0,0
Rookie,466|518,8181,12687,5330,0,220,0,0,4,4,0,0
Rookie,468|523,9747,12054,3732,0,220,0,150,10,4,1,0
Rookie,467|522,9873,0,0,623,70,303,0,56,10,0,1
Rookie,466|522,9537,0,0,1044,64,464,0,35,10,0,0
Rookie,465|522,9041,0,0,424,52,206,0,43,14,0,4
Rookie,465|521,9093,0,0,466,63,206,0,30,10,0,2
Rookie,465|520,9909,10101,2,0,304,276,1401,4,4,0,0
Rookie,471|523,9560,0,0,515,64,222,0,43,12,0,2
Rookie,500|506,10420,832,1,462,52,253,138,40,22,0,0
Rookie,466|528,9711,0,0,472,50,222,0,27,10,0,2
Rookie,467|528,9623,0,0,424,66,206,0,238,24,0,1
Rookie,465|528,9809,14384,157,0,264,25,911,4,4,0,0
Rookie,477|535,9928,0,0,574,91,279,0,30,10,0,3
Rookie,478|535,8984,8785,1170,0,220,0,585,13,4,1,2
Rookie,481|537,10311,0,0,508,83,253,0,38,10,0,0
Rookie,482|537,10223,0,0,450,58,246,0,23,10,0,0
Rookie,481|538,10382,12037,3191,20,220,0,786,4,4,1,1
Rookie,476|526,10841,870,1,0,167,0,143,4,4,0,0
Rookie,449|527,6641,0,0,8921,69,1697,0,1246,2,0,0
Rookie,446|525,7727,471,0,836,68,313,0,71,6,0,0
Rookie,445|524,9241,0,0,1782,54,240,0,40,7,0,0
Rookie,444|525,9461,13491,4810,0,518,0,266,2,0,0,0
Rookie,444|526,9404,13232,8511,0,105,8,58,10,0,0,0
Rookie,533|544,10302,0,0,575,88,265,0,97,10,0,0
Rookie,528|545,10058,10617,2138,0,132,0,195,4,4,0,0
Rookie,477|516,9673,0,0,6827,78,3042,0,219,24,0,3
Rookie,482|520,10220,0,0,490,39,242,0,21,10,0,0
Rookie,483|516,9815,0,0,424,55,232,0,28,10,0,0
Rookie,479|516,9938,0,0,424,52,232,0,28,10,0,2
Rookie,482|518,11377,5386,1765,0,220,53,196,4,5,0,0
Rookie,482|516,9889,12532,3464,0,203,0,617,4,4,0,0
Rookie,476|515,8146,11603,1666,0,186,0,0,4,4,0,0
Rookie,468|534,9744,15000,1,0,201,0,883,4,4,0,0
Rookie,484|536,10059,992,0,452,93,235,0,51,10,0,4
Rookie,477|542,10146,6283,1,35,189,15,1212,4,5,0,0
Rookie,478|536,10318,591,1,0,20,0,118,4,4,0,0
Sergej Kuts,467|539,8566,0,0,9146,55,2600,0,214,0,1,3
Sergej Kuts,469|537,10068,0,0,700,29,340,0,72,0,0,3
Sergej Kuts,477|543,9351,0,0,816,62,360,0,60,0,1,4
Sergej Kuts,471|535,9750,8805,8804,0,24,97,0,5,0,1,3
Sergej Kuts,472|537,7754,0,0,528,0,171,0,16,0,0,3
Sergej Kuts,466|538,9360,0,0,769,88,263,0,73,0,0,3
Sergej Kuts,472|541,8788,10077,10068,0,52,0,0,4,0,1,0
Sergej Kuts,475|537,9780,0,0,678,44,351,0,70,0,1,3
Sergej Kuts,467|538,10273,8308,8311,0,4,74,0,5,0,1,3
Sergej Kuts,415|562,7657,7067,7060,0,909,0,0,4,0,0,0
Sergej Kuts,484|582,8950,10286,10100,0,751,0,0,6,0,0,0
Sergej Kuts,459|555,9197,8034,7892,0,243,430,0,8,0,0,2
Sergej Kuts,457|553,9872,8876,8880,0,253,375,0,6,0,0,2
Sergej Kuts,456|554,9082,10317,10307,0,609,50,0,6,0,0,1
Sergej Kuts,458|554,8168,8392,8341,0,285,15,0,6,0,0,2
Sergej Kuts,449|567,9870,9869,9870,0,812,9,0,9,0,0,0
Sergej Kuts,438|563,9908,9756,9767,0,737,9,0,4,0,0,0
Sergej Kuts,424|551,10119,9950,9954,0,589,0,0,5,0,0,0
Sergej Kuts,470|589,7889,11082,11070,0,338,0,0,3,0,0,0
Sergej Kuts,439|580,10034,9091,9112,0,745,0,0,8,0,0,0
Sergej Kuts,408|551,7126,7763,7774,0,310,0,0,9,0,0,0
Sergej Kuts,405|552,8264,1083,1066,537,77,205,0,66,0,0,0
Sergej Kuts,407|555,3472,6581,6582,0,4854,0,0,31,0,0,0
Sergej Kuts,501|610,3309,5724,5708,0,2631,164,0,48,32,0,0
Sergej Kuts,415|567,4231,0,0,1802,145,1021,0,129,0,0,0
Sergej Kuts,500|598,4418,0,0,10026,57,2053,0,999,0,0,0
Sergej Kuts,495|596,7639,0,0,9274,70,2132,0,698,0,0,0
Sergej Kuts,447|535,10463,9840,9405,0,73,0,0,1,0,0,0
Sergej Kuts,446|537,9911,0,0,2763,200,2400,0,485,0,0,1
Sergej Kuts,457|571,9872,8951,8590,0,638,0,0,9,0,0,0
Sergej Kuts,421|539,9897,9592,9602,0,804,0,0,3,0,0,0
Sergej Kuts,480|583,9782,9902,9910,0,394,0,0,16,0,0,0
Sergej Kuts,442|569,9982,9131,9139,0,944,0,0,5,0,0,0
Sergej Kuts,461|582,10290,9820,9827,0,981,0,0,10,0,0,0
Sergej Kuts,446|575,10057,9832,9856,0,713,0,0,4,0,0,0
Sergej Kuts,413|535,9885,10329,10302,0,554,0,0,4,0,0,0
Sergej Kuts,491|593,4274,0,0,609,100,209,0,84,0,0,0
Sergej Kuts,491|596,4418,0,0,527,75,229,0,72,0,0,0
Sergej Kuts,452|581,10088,8159,8156,0,841,0,0,7,0,0,0
Sergej Kuts,465|590,9329,10109,10136,185,567,16,0,7,0,0,2
Sergej Kuts,471|593,9749,10449,10445,210,197,0,0,4,0,0,3
Sergej Kuts,482|596,6985,11100,11066,0,391,0,0,4,0,0,0
Sergej Kuts,434|572,7350,11010,10993,0,333,2,0,18,5,0,0
Sergej Kuts,461|592,4449,0,0,530,95,239,0,69,0,0,0
Sergej Kuts,421|560,7619,7173,7139,200,292,0,0,6,0,0,0
Sergej Kuts,467|593,8351,10777,10786,0,438,0,0,7,0,0,0
Sergej Kuts,459|592,6994,10104,10141,0,1106,0,0,7,0,0,0
Sergej Kuts,433|577,7645,10296,10285,0,779,0,0,7,0,0,0
Sergej Kuts,458|589,7690,10173,10149,0,675,0,0,7,0,0,0
Sergej Kuts,413|549,7247,9805,9819,0,856,0,0,7,0,0,0
Sergej Kuts,466|597,6961,9833,9865,0,905,0,0,15,0,0,0
Sergej Kuts,410|547,7416,8135,8111,0,796,0,0,21,0,0,0
Sergej Kuts,424|569,6133,6282,6307,0,446,0,0,16,0,0,0
Sergej Kuts,490|605,6259,10935,10911,0,242,0,0,5,0,0,0
Sergej Kuts,410|550,3525,8684,8660,0,544,0,0,33,0,0,0
Sergej Kuts,418|563,5372,0,0,9600,156,2358,0,618,0,0,0
Sergej Kuts,442|590,5156,7698,7699,0,690,0,0,19,0,0,0
Sergej Kuts,412|557,3287,7913,7903,0,899,0,0,44,0,0,0
Sergej Kuts,399|540,3247,10920,10876,0,782,0,0,38,0,0,0
Sergej Kuts,493|606,4069,0,0,9850,142,2404,0,702,0,0,0
Sergej Kuts,409|555,4062,0,0,513,123,140,0,56,0,0,0
Sergej Kuts,443|590,4012,0,0,600,105,163,0,55,0,0,0
Sergej Kuts,394|529,4045,0,0,505,141,173,0,70,0,0,0
Sergej Kuts,511|608,3851,0,0,589,98,386,0,90,0,0,0
Sergej Kuts,429|582,3649,0,0,1280,84,254,0,114,0,0,0
Sergej Kuts,447|594,3492,0,0,8255,137,1641,0,603,0,0,0
Sergej Kuts,407|553,2110,660,691,0,889,0,0,10,0,0,0
Sergej Kuts,490|596,6267,9960,9974,0,729,0,0,10,0,0,0
Sergej Kuts,450|572,10344,10608,10613,0,157,0,0,3,0,0,1
Sergej Kuts,460|588,4377,0,0,672,48,253,0,83,0,0,0
Sergej Kuts,461|587,4386,0,0,1202,103,250,0,82,0,1,0
Sergej Kuts,429|575,4116,0,0,537,141,146,0,56,0,0,0
Sergej Kuts,448|575,9889,10055,10059,0,539,7,0,12,0,0,0
Sergej Kuts,439|591,4339,0,0,2766,157,990,0,312,0,0,0
Sergej Kuts,416|563,5076,8350,8317,200,923,0,0,7,0,0,0
Sergej Kuts,398|536,3400,0,0,2053,35,308,0,189,0,0,0
Sergej Kuts,460|586,5205,0,0,537,99,255,0,57,0,0,0
Sergej Kuts,478|606,3402,7533,7540,0,2040,113,0,48,31,0,0
Sergej Kuts,486|592,6247,7436,7464,0,363,129,0,2,36,0,0
Serginio,473|581,9966,7020,6713,0,132,0,500,0,12,0,0
Serginio,486|604,9966,7999,8171,0,116,0,0,0,7,0,0
Serginio,486|605,9951,7498,7812,0,117,0,0,0,3,0,0
Serginio,476|594,9966,8450,6782,0,115,0,0,0,7,0,0
Serginio,460|595,10040,3115,150,293,130,135,0,33,12,0,2
Serginio,476|593,9966,5472,7568,0,192,0,472,0,7,0,0
Serginio,476|603,9951,7289,8899,0,107,0,0,0,6,0,0
Serginio,468|597,9951,5040,13576,0,192,6,149,0,7,1,1
Serginio,467|599,10058,7219,7222,0,152,11,0,0,5,0,1
