Игрок;Координаты;Очки;Копья;Мечи;Топоры;Лазы;ЛК;ТК;Тараны;Каты;Пал;Двор
Corvhael;527|563;10339;0;1;8106;110;2462;0;454;15;0;0
Corvhael;516|568;10339;8930;8998;22;275;0;284;11;19;0;0
Corvhael;523|565;10339;0;0;8107;110;2463;0;453;15;0;0
Corvhael;528|565;10339;0;0;8107;110;2462;0;454;15;0;0
Corvhael;519|543;10339;0;0;3437;60;1423;0;392;10;0;0
Corvhael;531|555;10339;0;0;8959;90;2202;0;500;15;0;0
Corvhael;509|568;10339;0;0;7738;110;2339;0;500;15;0;0
Corvhael;510|536;10339;0;0;5098;100;2171;0;500;0;0;0
Corvhael;516|546;10339;0;0;6639;80;1842;0;500;15;0;0
Corvhael;507|578;10339;7828;7619;0;220;120;612;0;46;0;0
Corvhael;514|546;10339;0;0;4407;80;1661;0;500;15;0;0
Corvhael;517|570;10339;58;0;7801;100;809;0;500;15;0;0
Corvhael;505|538;10339;0;0;7363;110;2621;0;500;0;0;0
Corvhael;517|549;10339;9858;9882;0;300;11;0;3;20;0;0
Corvhael;537|554;10339;9892;9915;0;300;0;0;0;20;0;0
Corvhael;456|443;9525;3331;4;0;74;0;609;0;20;0;0
Corvhael;456|437;11324;4930;10;0;147;0;778;0;20;0;0
Corvhael;454|441;9141;1383;2;0;40;0;264;0;20;0;0
Corvhael;451|440;10238;1246;2;3411;69;296;270;254;20;0;0
Corvhael;450|441;10238;4678;10;0;108;0;581;0;20;0;0
Corvhael;455|437;10339;1141;1;92;40;44;240;90;20;0;0
Corvhael;452|438;10174;51;2;6677;40;526;10;355;11;0;2
Corvhael;454|439;10339;1266;2;2156;90;1027;275;236;20;0;0
Corvhael;455|435;9518;1603;10;0;44;0;305;0;20;1;0
Corvhael;446|442;9620;1685;0;0;31;0;287;0;20;0;0
Corvhael;452|436;9723;1273;2;2534;59;38;263;198;20;0;0
Corvhael;449|439;10339;1243;1;2700;110;61;275;342;20;0;0
Corvhael;452|435;10339;51;1;6498;40;531;39;341;10;0;0
Corvhael;452|434;10339;92;2;5938;71;539;36;351;10;0;0
Corvhael;448|437;9976;1489;6;3940;200;230;20;269;20;0;0
Corvhael;450|433;10339;2537;10;6;141;0;357;3;25;0;0
Corvhael;445|437;10154;6082;10;0;60;0;375;0;20;0;0
Corvhael;448|436;10339;1869;2;208;97;561;395;316;20;0;1
Corvhael;443|436;10154;292;10;6873;40;854;65;500;20;0;0
Corvhael;448|430;9976;245;10;4783;200;1115;0;158;17;0;0
Corvhael;448|432;10339;1601;10;110;45;386;329;8;20;0;0
Corvhael;448|427;10339;1561;10;84;47;782;300;8;20;0;0
Corvhael;442|435;10339;1820;10;101;40;750;346;350;20;0;0
Corvhael;445|428;10381;1817;10;110;46;1123;346;10;20;0;0
Corvhael;442|427;10339;3657;4;0;94;0;696;0;20;0;0
Corvhael;441|427;9747;2545;10;0;60;0;410;0;20;0;0
Corvhael;443|428;10339;3046;4;0;76;0;543;0;20;0;0
Corvhael;454|425;10812;1489;4;0;40;0;266;0;20;1;0
Corvhael;440|425;10339;4315;4;0;99;0;809;0;20;0;2
Corvhael;441|424;10339;1588;10;513;40;537;291;60;20;0;0
Corvhael;439|425;10339;1238;10;2072;55;1030;254;264;20;0;0
Corvhael;444|429;10381;1546;10;92;43;37;297;18;20;0;0
Corvhael;454|434;10339;1483;1;0;94;0;300;0;20;1;0
Corvhael;447|431;10339;3175;5;0;105;0;626;0;20;0;0
Corvhael;454|435;10040;134;1;6315;33;624;28;204;4;0;0
Corvhael;446|439;10339;4768;9;0;174;0;944;0;20;0;0
Corvhael;451|439;10154;1253;2;3244;55;250;272;249;20;0;0
Corvhael;447|437;10339;237;9;6125;89;706;78;500;20;0;0
Corvhael;444|438;10339;261;10;5013;85;1875;79;500;20;0;0
Corvhael;436|424;10339;1583;10;85;60;1025;296;410;20;0;0
Corvhael;451|441;11116;2928;3;0;142;0;481;0;20;0;0
Corvhael;444|426;9348;1411;10;0;35;5;213;0;20;1;0
Corvhael;449|427;9298;1478;1;0;40;0;216;0;20;0;0
Corvhael;484|489;10339;9859;10;0;239;0;1614;0;67;1;0
Corvhael;480|492;10339;8211;10;0;150;0;1246;0;64;0;0
Corvhael;487|490;10339;8397;10;0;280;0;1800;0;100;0;0
Corvhael;474|493;10339;9870;7;0;244;0;1611;0;67;0;0
Corvhael;483|487;10339;9200;10;0;167;0;1457;0;100;1;0
Corvhael;475|487;10339;5625;10;0;207;0;831;0;68;0;0
Corvhael;449|490;9848;2050;10;0;60;0;377;0;20;0;0
Corvhael;448|491;10444;240;10;3412;34;1789;71;159;20;0;0
Corvhael;479|485;10339;9567;10;0;184;0;1052;0;100;0;0
Corvhael;478|488;10339;7556;10;0;228;0;1729;0;64;0;0
Corvhael;472|488;10339;5891;6;0;190;0;923;0;51;0;0
Corvhael;477|489;10339;8237;10;0;244;0;1517;0;67;0;0
Corvhael;476|494;10339;8035;876;0;226;0;1458;0;67;0;0
Corvhael;479|484;11681;2428;10;0;104;0;351;0;20;0;0
Corvhael;478|489;10339;8454;10;0;236;0;1510;0;68;0;0
Corvhael;481|480;10339;250;10;7499;110;1940;80;500;20;0;0
Corvhael;488|490;10339;4297;8;0;227;0;1481;0;100;0;0
Corvhael;480|483;10339;7748;10;0;211;0;469;0;66;1;0
Corvhael;450|491;10339;346;3;7928;83;1726;104;263;20;0;0
Corvhael;446|492;10339;211;10;7861;80;1778;74;134;20;0;0
Corvhael;475|490;10339;9971;10;0;246;0;991;0;67;0;0
Corvhael;447|485;10339;250;10;8503;110;1853;80;500;20;0;0
Corvhael;488|489;10339;250;10;6616;110;2625;80;466;20;0;0
Corvhael;476|493;10339;10084;8;0;165;0;1032;0;77;1;0
Corvhael;433|479;10339;250;10;7619;100;1926;80;500;20;0;0
Corvhael;481|488;10339;11522;10;0;223;0;1164;0;100;1;0
Corvhael;432|471;10339;0;0;7392;100;2045;0;500;0;0;0
Corvhael;431|470;10339;0;0;7624;60;1663;0;420;5;0;0
Corvhael;433|469;10339;50;0;7113;80;2027;20;500;10;0;0
Corvhael;430|472;10339;0;0;7102;80;2010;0;500;0;0;0
Corvhael;450|428;10362;267;10;0;103;0;40;0;10;0;0
Corvhael;513|585;10339;0;0;9885;110;746;0;500;15;0;0
Corvhael;516|586;10339;0;0;9021;109;2597;0;500;15;0;0
Corvhael;514|586;10339;0;0;9980;110;762;0;500;13;0;0
Corvhael;511|588;10339;0;0;6867;110;2735;0;484;15;0;0
Corvhael;514|585;10339;0;0;9744;110;746;0;500;15;0;0
Corvhael;521|586;10339;0;0;8695;110;2624;0;500;12;0;0
Corvhael;525|586;10339;0;0;6842;110;2735;0;489;15;0;0
Corvhael;543|577;10339;9910;9683;0;300;20;9;0;30;0;0
Corvhael;519|587;10339;0;0;6867;110;2735;0;484;15;0;0
Corvhael;520|590;10339;9805;9908;0;300;0;0;0;20;0;0
Corvhael;536|584;10339;9956;9700;0;292;20;1;0;30;0;0
Corvhael;546|578;11681;3598;3883;0;267;0;35;0;17;0;0
Corvhael;540|584;10339;9731;9682;0;281;40;20;0;39;0;0
Corvhael;530|588;10339;0;0;6879;110;2736;4;484;10;0;0
Corvhael;536|586;10339;9567;9636;0;290;0;85;0;19;0;0
Corvhael;522|591;10339;9747;9921;0;290;0;0;0;19;0;0
Corvhael;526|591;10339;9833;9629;0;300;20;30;0;30;0;0
Corvhael;543|585;10339;9758;9883;0;290;13;0;0;19;0;0
Corvhael;523|591;10339;0;0;6874;110;2732;0;485;15;0;0
Corvhael;512|594;10339;8795;7788;0;280;282;276;0;80;0;0
Corvhael;535|587;10339;9914;9893;0;300;0;0;0;20;0;0
Corvhael;517|595;10339;9633;9192;0;218;80;80;0;63;0;0
Corvhael;516|593;10339;0;0;6624;110;2800;0;500;0;0;0
Corvhael;528|592;10339;0;0;7217;110;2627;0;500;15;0;0
Corvhael;518|594;10339;4982;4981;0;300;0;28;0;20;0;0
Corvhael;530|592;10339;9924;9708;0;300;20;0;3;30;0;0
Corvhael;511|594;10339;0;0;7743;110;2526;0;500;0;0;0
Corvhael;541|588;10339;0;0;9079;110;2642;0;500;15;0;0
Corvhael;525|591;10339;0;0;7217;110;2627;0;500;15;0;0
Corvhael;531|590;10339;0;0;7275;110;2613;0;500;15;0;0
Corvhael;525|593;10339;9920;9698;0;292;20;7;0;30;0;0
Corvhael;542|586;10339;9587;10031;0;300;0;30;0;20;0;0
Corvhael;522|595;10339;9816;9897;0;290;0;0;0;19;0;0
Corvhael;542|587;10339;0;0;7217;110;2627;0;500;15;0;0
Corvhael;514|596;10339;0;0;7207;110;2630;0;500;15;0;0
Corvhael;539|591;10339;9904;9903;0;300;0;0;0;20;0;0
Corvhael;525|594;10339;9873;9870;0;300;0;0;8;20;0;0
Corvhael;529|595;10339;9793;9920;0;290;0;0;0;19;0;0
Corvhael;540|589;10339;0;0;6843;110;2746;0;480;15;0;0
Corvhael;535|594;10339;9908;9899;0;300;0;0;0;20;0;0
Corvhael;511|600;10339;0;0;6711;110;2784;0;500;0;0;0
Corvhael;554|586;10339;9674;9695;0;300;0;73;0;20;0;0
Corvhael;526|597;10339;9903;9903;0;300;0;0;0;20;0;0
Corvhael;535|596;10339;9656;9665;0;300;0;80;0;20;0;0
Corvhael;513|597;10339;9911;9894;0;300;0;0;0;20;0;0
Corvhael;547|589;10339;9951;9695;0;300;20;0;0;30;0;0
Corvhael;545|593;10339;0;0;7263;110;2616;0;500;15;0;0
Corvhael;532|597;10339;0;0;8911;110;2624;0;500;15;0;0
Corvhael;544|591;10339;9903;9904;0;300;0;0;0;20;0;0
Corvhael;525|598;10339;9746;9867;0;290;25;0;0;19;0;0
Corvhael;552|586;10339;9587;9603;0;300;0;94;0;20;0;0
Corvhael;539|596;10339;9633;9616;0;300;0;93;0;20;0;0
Corvhael;520|603;10339;0;0;6847;110;2745;0;480;15;0;0
Corvhael;526|601;10339;0;0;8883;90;2221;0;500;15;0;0
Corvhael;521|601;10339;0;0;6843;110;2746;0;480;15;0;0
Corvhael;515|597;10339;0;0;7207;110;2630;0;500;15;0;0
Corvhael;524|605;10339;0;0;7275;110;2613;0;500;15;0;0
Corvhael;538|601;10339;0;0;7622;110;2526;0;500;15;0;0
Corvhael;519|606;10339;0;0;9683;110;2611;0;500;15;0;0
Corvhael;533|603;10339;0;0;7275;110;2613;0;500;15;0;0
Corvhael;514|607;10339;0;0;8897;100;2212;0;500;15;0;0
Corvhael;517|605;10339;0;0;6851;110;2744;0;480;15;0;0
Corvhael;473|606;10339;0;0;9247;110;2745;0;480;15;0;0
Corvhael;506|610;10339;9919;9888;0;300;0;0;0;20;0;0
Corvhael;537|601;10339;9925;9882;0;300;0;0;0;20;0;0
Corvhael;502|423;8282;50;0;2650;40;800;40;20;10;0;0
Corvhael;458|422;10339;2181;2;0;54;0;386;0;20;0;0
Corvhael;455|421;9068;879;5;600;20;271;147;80;20;0;0
Corvhael;454|423;10339;184;8;4764;86;1923;30;420;16;0;0
Corvhael;451|419;10339;1442;7;0;65;0;279;0;20;0;3
Corvhael;443|423;10339;3691;6;0;109;0;788;0;20;0;0
Corvhael;452|418;9698;2303;4;0;73;0;555;0;20;0;0
Corvhael;439|423;10339;5715;7;0;129;0;992;0;20;0;0
Corvhael;442|423;9857;2680;5;68;60;40;492;17;20;0;0
Corvhael;438|423;10339;1636;10;426;36;567;330;263;20;0;0
Corvhael;441|422;10339;224;10;5568;71;1359;33;455;7;0;1
Corvhael;443|422;10399;239;10;3296;47;883;35;355;12;0;1
Corvhael;440|422;10464;4440;4;0;112;0;881;0;20;0;0
Corvhael;437|420;10339;6750;6;0;134;0;1028;0;20;0;0
Corvhael;437|417;10339;4947;6;0;127;0;888;0;20;0;0
Corvhael;443|413;10339;4861;6;0;95;0;821;0;20;0;0
Corvhael;438|417;10238;5308;6;0;139;0;646;0;20;0;0
Corvhael;435|421;9274;1371;48;0;40;0;279;0;20;0;0
Corvhael;447|415;10339;2221;4;0;52;0;458;0;20;0;4
Corvhael;442|412;10412;3209;7;0;128;0;607;0;20;1;0
Corvhael;440|412;9802;5782;6;0;200;0;543;0;20;0;0
Corvhael;440|414;10238;3419;5;0;126;0;973;0;20;0;0
Corvhael;431|416;10339;4068;4;0;102;0;773;0;20;0;0
Corvhael;454|420;10339;1594;2;0;51;0;287;0;20;0;2
Damosha;493|538;11151;0;0;0;1395;0;0;5;0;0;0
Damosha;451|512;10311;7567;6555;0;350;0;331;5;0;1;0
Damosha;492|535;10311;0;0;8840;255;2103;0;405;5;0;4
Damosha;390|485;37;0;0;0;0;0;0;0;0;0;0
Damosha;489|540;10311;0;0;8612;255;2640;0;405;5;0;4
Damosha;488|534;10311;0;0;6692;255;2640;0;405;5;0;4
Damosha;493|534;10311;0;0;6736;255;2629;0;405;5;0;4
Damosha;495|539;10311;8902;7150;0;108;0;123;0;0;1;0
Damosha;453|515;10311;0;0;9296;255;1989;0;405;5;0;4
Damosha;491|534;10311;9125;4540;0;97;0;686;0;0;1;0
Damosha;469|491;11280;7429;10;0;800;0;0;5;0;0;0
Damosha;489|534;10311;0;0;6756;255;2624;0;405;5;0;4
Damosha;486|511;11837;7890;10;0;505;0;0;5;0;0;0
Damosha;493|533;10311;0;0;6692;255;2640;0;405;5;0;4
Damosha;462|515;10146;0;0;7130;255;2375;0;405;5;0;4
Damosha;493|535;9976;0;0;9268;107;2550;0;405;5;0;4
Damosha;492|537;10311;0;0;9476;255;1944;0;405;5;0;4
Damosha;492|533;9899;0;0;9140;255;2129;0;405;5;0;4
Damosha;488|539;10311;9242;7359;0;100;0;117;0;0;1;0
Damosha;489|533;10311;0;0;7828;255;2836;0;405;5;0;4
Damosha;459|520;10311;0;0;10976;255;1569;0;405;5;0;4
Damosha;455|529;10311;0;0;9180;255;2104;0;405;5;0;4
Damosha;463|530;10311;0;0;7530;255;2176;0;405;5;0;4
Damosha;460|528;10311;0;0;7532;255;2203;0;405;5;0;4
Damosha;463|531;10311;0;0;7543;255;2320;0;405;5;0;4
Damosha;524|531;12105;0;0;3525;28;1108;0;0;0;0;5
Damosha;460|530;10311;0;0;7567;255;2207;0;405;5;0;4
Damosha;461|531;4982;0;0;7505;0;2699;0;973;0;0;0
Damosha;448|515;10311;0;0;7564;255;2422;0;405;5;0;4
Damosha;451|518;10311;0;0;8848;255;2465;0;405;5;0;4
Damosha;445|516;10311;0;0;7828;255;2356;0;405;5;0;4
Damosha;466|532;11410;7218;10;0;800;0;0;5;0;0;0
Damosha;432|493;10311;7194;745;0;100;0;159;0;0;0;0
Damosha;455|514;10311;0;0;14138;255;811;0;843;5;0;0
Damosha;435|512;10311;10366;10258;0;100;0;0;0;0;0;0
Damosha;427|499;10311;6999;513;0;100;0;0;0;0;0;0
Damosha;428|513;10311;10369;10316;0;100;0;0;0;0;0;0
Damosha;428|525;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;428|524;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;426|515;10311;10014;10013;0;100;0;0;0;0;0;0
Damosha;427|521;10311;10369;10102;0;100;0;0;0;0;0;0
Damosha;425|521;10311;10364;10340;0;100;0;0;0;0;0;0
Damosha;426|526;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;425|515;10311;10014;10013;0;100;0;0;0;0;0;0
Damosha;424|520;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;423|491;10311;7438;2383;0;100;0;467;0;188;0;0
Damosha;426|524;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;424|491;10311;5238;3635;0;100;0;372;0;270;0;0
Damosha;433|542;4978;0;0;7170;255;3201;0;1005;0;0;0
Damosha;426|519;10311;10369;10296;0;100;0;0;0;0;0;0
Damosha;423|523;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;422|516;10311;10014;10013;0;100;0;0;0;0;0;0
Damosha;424|523;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;446|517;10311;0;0;8352;255;2585;0;405;5;0;4
Damosha;426|528;4978;0;0;6342;255;3408;0;1005;0;0;0
Damosha;424|524;10311;10614;10613;0;100;0;0;0;0;0;0
Damosha;421|521;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;424|497;10311;4211;1828;0;100;0;0;0;0;0;0
Damosha;430|542;10311;9901;9972;0;100;0;0;0;0;0;0
Damosha;423|521;10311;10614;10613;0;100;0;0;0;0;0;0
Damosha;425|530;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;418|518;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;421|522;10311;10614;10613;0;100;0;0;0;0;0;0
Damosha;436|555;10311;9712;9511;0;100;0;0;0;0;0;0
Damosha;417|505;10311;10614;10613;0;100;0;0;0;0;0;0
Damosha;416|504;10311;7138;713;0;100;0;0;0;0;0;0
Damosha;417|502;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;416|516;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;420|526;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;417|518;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;417|517;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;415|502;10311;7207;752;0;100;0;0;0;0;0;0
Damosha;416|525;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;415|514;4982;0;0;9223;255;2692;0;1001;0;0;0
Damosha;422|535;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;413|515;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;415|501;10311;51;21;0;10065;0;0;5;0;0;0
Damosha;415|523;10311;10614;10613;0;100;0;0;0;0;0;0
Damosha;418|535;10311;51;21;0;10065;0;0;5;0;0;0
Damosha;416|529;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;411|501;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;432|555;10311;10062;9890;0;100;0;0;0;0;0;0
Damosha;413|512;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;413|516;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;422|544;10311;10451;10355;0;56;0;0;0;0;0;0
Damosha;411|514;10311;10242;10239;0;100;0;0;0;0;0;0
Damosha;411|507;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;415|527;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;418|540;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;419|533;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;413|520;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;416|537;10311;51;21;0;10065;0;0;5;0;0;0
Damosha;413|513;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;413|519;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;411|521;10311;9959;10067;0;100;0;0;0;0;0;0
Damosha;417|541;10311;51;21;0;10065;0;0;5;0;0;0
Damosha;414|530;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;415|466;10311;5090;3042;0;100;0;0;0;0;0;3
Damosha;408|506;10311;10207;10097;0;100;0;0;0;0;0;0
Damosha;416|535;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;411|508;10311;10357;10247;0;100;0;0;0;0;0;0
Damosha;409|504;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;409|503;10311;4551;3870;0;100;0;0;0;0;0;0
Damosha;410|513;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;409|508;10311;10086;10122;0;100;0;0;0;0;0;0
Damosha;410|509;10311;51;21;0;10065;0;0;5;0;0;0
Damosha;416|540;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;415|530;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;411|484;10311;7086;2254;0;100;0;286;0;271;0;0
Damosha;410|510;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;409|489;10311;5999;2941;0;100;0;611;0;0;0;0
Damosha;410|516;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;409|522;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;425|555;10311;10014;10013;0;100;0;0;0;0;0;0
Damosha;409|518;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;409|525;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;413|527;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;407|520;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;411|523;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;427|555;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;409|524;10311;9496;10001;0;100;0;0;0;0;0;0
Damosha;407|517;10311;10036;10092;0;100;0;0;0;0;0;0
Damosha;411|534;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;413|544;10311;10526;10531;0;100;0;0;0;0;0;0
Damosha;408|526;10311;10614;10613;0;100;0;0;0;0;0;0
Damosha;403|507;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;429|562;10311;9723;8957;0;100;0;0;0;0;0;0
Damosha;414|485;10311;0;0;10136;255;763;0;405;5;0;0
Damosha;408|523;10311;10614;10613;0;100;0;0;0;0;0;0
Damosha;425|557;10311;10249;9837;0;100;0;0;0;0;0;0
Damosha;407|531;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;409|523;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;407|521;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;403|501;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;406|533;10311;10614;10613;0;100;0;0;0;0;0;0
Damosha;411|538;10311;10482;10411;0;100;0;0;0;0;0;0
Damosha;402|503;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;409|541;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;402|505;10311;10494;10493;0;100;0;0;0;0;0;0
Damosha;423|567;10311;10614;10613;0;100;0;0;0;0;0;0
Damosha;400|512;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;403|528;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;404|463;10311;0;0;7488;255;2440;0;405;5;0;0
Damosha;413|468;9799;3340;4494;0;100;0;415;0;137;0;3
Damosha;397|501;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;397|516;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;399|531;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;400|516;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;398|512;10311;10254;10253;0;100;0;0;0;0;0;0
Damosha;416|466;10311;4864;3141;0;100;0;0;0;0;0;0
Damosha;418|520;10311;10612;10500;0;100;0;0;0;0;0;0
Damosha;397|517;10311;10172;10169;0;100;0;0;0;0;0;0
Damosha;398|511;10311;10320;10316;0;100;0;0;0;0;0;0
Damosha;397|511;10311;10374;10373;0;100;0;0;0;0;0;0
Damosha;404|546;10311;10250;10090;0;100;0;0;0;0;0;0
Damosha;395|520;10311;10014;10013;0;100;0;0;0;0;0;0
Damosha;397|529;10067;8607;8660;0;9;0;0;0;0;0;0
Damosha;394|516;10311;9575;9247;0;100;0;0;0;0;0;0
Damosha;404|545;10311;10013;9614;0;100;0;0;0;0;0;0
Damosha;401|540;10311;9529;9246;0;100;0;0;0;0;0;0
Damosha;405|548;10311;9489;8638;0;100;0;0;0;0;0;0
Damosha;390|506;10311;9212;8741;0;40;0;0;0;0;0;0
Damosha;449|468;11638;3691;10;0;800;0;154;0;34;0;0
Damosha;453|445;10311;5943;357;0;100;0;1000;0;282;0;0
Damosha;450|445;11308;6030;530;33;800;0;60;0;52;0;0
Damosha;427|452;10311;5469;2;0;100;0;971;0;0;0;0
Damosha;425|451;10311;2592;1;0;100;0;694;0;0;0;0
Damosha;428|448;10311;4748;0;0;100;0;662;0;0;0;0
Damosha;428|451;10311;6017;0;0;100;0;1012;0;0;0;0
Damosha;426|453;10311;7152;0;0;100;0;678;0;0;0;0
Damosha;420|455;10311;6179;0;0;100;0;913;0;0;0;0
Damosha;418|460;10311;5977;0;0;100;0;902;0;0;0;0
Damosha;421|455;10311;5113;0;0;100;0;688;0;0;0;0
Damosha;422|450;10311;1552;620;0;100;0;975;0;194;0;0
Damosha;426|448;10311;5821;709;0;223;0;940;4;60;0;0
Damosha;427|446;10311;10471;1207;0;100;0;853;0;232;0;0
Damosha;417|457;10311;5941;747;0;288;0;822;5;68;0;0
Damosha;416|458;10311;6064;944;0;100;0;703;2;209;0;0
Damosha;420|456;10311;5204;0;0;100;0;869;0;2;0;0
Damosha;415|458;10311;6705;0;0;100;0;948;0;0;0;0
Damosha;419|454;10311;5740;1;0;100;0;862;0;2;0;0
Damosha;420|453;10311;7091;1189;0;325;0;1000;5;169;0;0
Damosha;425|446;10311;6551;0;0;100;0;1011;0;0;0;0
Damosha;424|443;10311;6616;27;0;100;0;831;0;0;0;0
Damosha;426|442;10072;0;0;6000;154;2012;0;405;5;0;3
Damosha;419|452;10311;4849;23;0;100;0;674;0;0;0;0
Damosha;417|458;10311;6220;0;0;100;0;917;0;0;0;0
Damosha;416|459;10311;5993;591;0;100;0;826;0;326;0;0
Damosha;418|451;10311;3961;24;0;100;0;863;0;0;0;0
Damosha;417|453;10311;4770;23;0;100;0;839;0;0;0;0
Damosha;417|449;10311;4218;25;0;100;0;854;0;0;0;0
Damosha;426|441;10311;0;0;6858;255;855;0;405;5;0;3
Damosha;426|440;10311;0;0;6832;255;726;0;405;5;0;3
Damosha;416|447;10311;3469;23;0;100;0;254;0;0;0;0
Damosha;415|453;10311;6153;654;0;100;0;705;0;197;0;0
Damosha;417|448;10311;6134;30;0;100;0;834;0;0;0;0
Damosha;415|457;10311;5751;506;0;100;0;711;0;255;0;0
Damosha;419|443;10311;2474;0;0;100;0;591;0;0;0;0
Damosha;413|450;10311;5111;9;0;100;0;648;0;0;0;0
Damosha;422|440;10125;0;0;6988;255;633;0;405;5;0;3
Damosha;416|449;10311;5189;1073;0;100;0;831;0;171;0;0
Damosha;431|426;11223;2223;8;34;800;0;22;0;0;0;0
Damosha;412|453;10125;5507;50;0;33;0;698;0;0;0;0
Damosha;420|438;10311;0;0;7439;255;834;0;405;5;0;3
Damosha;416|445;10311;4400;23;0;100;0;1008;0;0;0;0
Damosha;418|437;10311;0;0;6741;255;680;0;405;5;0;0
Damosha;413|447;10311;2831;23;0;100;0;652;0;0;0;0
Damosha;424|433;9871;1427;100;0;100;0;230;0;4;0;0
Damosha;413|451;10311;5299;24;0;137;0;647;0;0;0;0
Damosha;414|446;10311;3615;0;0;100;0;547;0;0;0;0
Damosha;409|454;10311;5820;487;0;142;0;757;3;236;0;0
Damosha;402|463;10311;5344;50;0;100;0;673;0;0;0;0
Damosha;409|457;10311;3451;1024;0;350;0;749;5;187;0;0
Damosha;415|438;10311;0;0;6110;255;848;0;405;5;0;0
Damosha;417|438;10311;819;1019;0;100;0;564;0;0;0;0
Damosha;411|447;10311;5536;0;0;100;0;580;0;5;0;0
Damosha;411|440;8563;0;0;5938;255;3029;185;466;5;0;0
Damosha;416|440;10311;2176;33;0;100;0;295;0;0;0;0
Damosha;402|458;10311;0;0;5856;255;2949;0;405;5;0;0
Damosha;409|447;10311;5835;1083;0;21;0;991;0;100;0;0
Damosha;409|444;10311;7467;546;0;100;0;591;0;294;0;0
Damosha;408|442;7702;5890;21;0;100;0;923;0;0;0;0
Damosha;406|442;6202;3623;947;0;100;0;0;0;0;0;0
Damosha;406|443;7474;6229;1;0;1;0;932;0;0;0;0
Damosha;453|513;10311;12570;4534;0;350;0;291;5;0;1;0
Damosha;455|512;10311;9665;5802;0;350;0;515;5;0;0;0
Damosha;455|515;10311;7163;4775;0;350;0;13;5;0;0;0
Damosha;455|513;10311;6165;5280;0;350;0;412;5;0;0;0
Damosha;454|513;10311;8339;5278;0;350;0;447;5;0;0;0
Damosha;466|536;10311;10057;5749;0;350;0;635;5;0;0;0
